participant,condition:1,prolific1:1,xb_01:1,xb_02:1,xb_03:1,xb_04:1,xb_05:1,xb_06:1,xb_07:1,xb_15:1,xb_16:1,xb_17:1,xb_18:1,xb_19:1,xb_20:1,xb_21:1,xb_101:1,xb_102:1,xb_103:1,xb_104:1,xb_105:1,xb_106:1,xb_107:1,xb_108:1,xb_109:1,xb_110:1,xb_111:1,xb_112:1,xb_113:1,xb_114:1,xb_22:1,xb_23:1,xb_24:1,xb_25:1,xb_26:1,xb_27:1,xb_28:1,xb_29:1,xb_30:1,xb_31:1,xb_32:1,xb_33:1,xb_34:1,xb_35:1,xb_136:1,xb_137:1,xb_138:1,xb_139:1,xb_140:1,xb_141:1,xb_142:1,xb_57:1,xb_58:1,xb_59:1,xb_60:1,xb_61:1,xb_62:1,xb_63:1,xb_64:1,xb_65:1,xb_66:1,xb_67:1,xb_68:1,xb_69:1,xb_70:1,xb_150:1,xb_151:1,xb_152:1,xb_153:1,xb_154:1,xb_155:1,xb_156:1,prolific2:1,sd_01:1,sd_02:1,sd_03:1,sd_04:1,sd_05:1,sd_06:1,sd_07:1,sd_15:1,sd_16:1,sd_17:1,sd_18:1,sd_19:1,sd_20:1,sd_21:1,sd_101:1,sd_102:1,sd_103:1,sd_104:1,sd_105:1,sd_106:1,sd_107:1,sd_108:1,sd_109:1,sd_110:1,sd_111:1,sd_112:1,sd_113:1,sd_114:1,sd_22:1,sd_23:1,sd_24:1,sd_25:1,sd_26:1,sd_27:1,sd_28:1,sd_29:1,sd_30:1,sd_31:1,sd_32:1,sd_33:1,sd_34:1,sd_35:1,sd_136:1,sd_137:1,sd_138:1,sd_139:1,sd_140:1,sd_141:1,sd_142:1,sd_64:1,sd_65:1,sd_66:1,sd_67:1,sd_68:1,sd_69:1,sd_70:1,sd_150:1,sd_151:1,sd_152:1,sd_153:1,sd_154:1,sd_155:1,sd_156:1,sd_57:1,sd_58:1,sd_59:1,sd_60:1,sd_61:1,sd_62:1,sd_63:1,prolific3:1,mc_01:1,mc_02:1,mc_03:1,mc_04:1,mc_05:1,mc_06:1,mc_07:1,mc_15:1,mc_16:1,mc_17:1,mc_18:1,mc_19:1,mc_20:1,mc_21:1,mc_101:1,mc_102:1,mc_103:1,mc_104:1,mc_105:1,mc_106:1,mc_107:1,mc_108:1,mc_109:1,mc_110:1,mc_111:1,mc_112:1,mc_113:1,mc_114:1,mc_22:1,mc_23:1,mc_24:1,mc_25:1,mc_26:1,mc_27:1,mc_28:1,mc_29:1,mc_30:1,mc_31:1,mc_32:1,mc_33:1,mc_34:1,mc_35:1,mc_136:1,mc_137:1,mc_138:1,mc_139:1,mc_140:1,mc_141:1,mc_142:1,mc_64:1,mc_65:1,mc_66:1,mc_67:1,mc_68:1,mc_69:1,mc_70:1,mc_150:1,mc_151:1,mc_152:1,mc_153:1,mc_154:1,mc_155:1,mc_156:1,mc_57:1,mc_58:1,mc_59:1,mc_60:1,mc_61:1,mc_62:1,mc_63:1,md_assign:1,prolific5:1,md_f01:1,md_f02:1,md_f03:1,md_f04:1,md_f05:1,md_f06:1,md_f07:1,md_f15:1,md_f16:1,md_f17:1,md_f18:1,md_f19:1,md_f20:1,md_f21:1,md_f101:1,md_f102:1,md_f103:1,md_f104:1,md_f105:1,md_f106:1,md_f107:1,md_f22:1,md_f23:1,md_f24:1,md_f25:1,md_f26:1,md_f27:1,md_f28:1,md_f108:1,md_f109:1,md_f110:1,md_f111:1,md_f112:1,md_f113:1,md_f114:1,md_m01:1,md_m02:1,md_m03:1,md_m04:1,md_m05:1,md_m06:1,md_m07:1,md_m101:1,md_m102:1,md_m103:1,md_m104:1,md_m105:1,md_m106:1,md_m107:1,md_m108:1,md_m109:1,md_m110:1,md_m111:1,md_m112:1,md_m113:1,md_m114:1,md_m15:1,md_m16:1,md_m17:1,md_m18:1,md_m19:1,md_m20:1,md_m21:1,md_m22:1,md_m23:1,md_m24:1,md_m25:1,md_m26:1,md_m27:1,md_m28:1,prolific7:1,md_f137:1,md_f138:1,md_f139:1,md_f140:1,md_f141:1,md_f142:1,md_f29:1,md_f30:1,md_f31:1,md_f32:1,md_f33:1,md_f34:1,md_f35:1,md_f150:1,md_f151:1,md_f152:1,md_f153:1,md_f154:1,md_f155:1,md_f156:1,md_f64:1,md_f65:1,md_f66:1,md_f67:1,md_f68:1,md_f69:1,md_f70:1,md_f57:1,md_f58:1,md_f59:1,md_f60:1,md_f61:1,md_f62:1,md_f63:1,md_m136:1,md_m137:1,md_m138:1,md_m139:1,md_m140:1,md_m141:1,md_m142:1,md_m29:1,md_m30:1,md_m31:1,md_m32:1,md_m33:1,md_m34:1,md_m35:1,md_m150:1,md_m151:1,md_m152:1,md_m153:1,md_m154:1,md_m155:1,md_m156:1,md_m64:1,md_m65:1,md_m66:1,md_m67:1,md_m68:1,md_m69:1,md_m70:1,md_m57:1,md_m58:1,md_m59:1,md_m60:1,md_m61:1,md_m62:1,md_m63:1,prolific4:1,ft_01:1,ft_02:1,ft_03:1,ft_04:1,ft_05:1,ft_06:1,ft_07:1,ft_15:1,ft_16:1,ft_17:1,ft_18:1,ft_19:1,ft_20:1,ft_21:1,ft_101:1,ft_102:1,ft_103:1,ft_104:1,ft_105:1,ft_106:1,ft_107:1,ft_22:1,ft_23:1,ft_24:1,ft_25:1,ft_26:1,ft_27:1,ft_28:1,ft_29:1,ft_30:1,ft_31:1,ft_32:1,ft_33:1,ft_34:1,ft_35:1,ft_137:1,ft_138:1,ft_139:1,ft_140:1,ft_141:1,ft_142:1,ft_64:1,ft_65:1,ft_66:1,ft_67:1,ft_68:1,ft_69:1,ft_70:1,ft_150:1,ft_151:1,ft_152:1,ft_153:1,ft_154:1,ft_155:1,ft_156:1,ft_57:1,ft_58:1,ft_59:1,ft_60:1,ft_61:1,ft_62:1,ft_63:1,ft_108:1,ft_109:1,ft_110:1,ft_111:1,ft_112:1,ft_113:1,ft_114:1,Age:1,Gender:1,Gender_binary_beliefs:1,Gender_binary_beliefs:2,Gender_binary_beliefs:3,Gender_binary_beliefs:4,TIME_start,TIME_end,TIME_total
s.b68ee5d7-67be-445a-99e5-10a6a2d5c885.txt,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",575cb21f395e6f000681230d,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,1,1,1,2,2,2,1,1,1,1,2,2,2,1,1,1,1,2,2,2,1,1,1,1,2,2,2,1,1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",22,Female,1,1,1,1,2022-05-31-16-50,2022-05-31-16-56,6,
s.cb0310ee-b66f-4d30-97ef-69841cf5b97d.txt,1,5d93677e15486700177fd4e7,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,1,1,1,2,2,2,2,1,1,1,2,2,2,1,1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",28,Female,3,2,3,1,2022-05-31-16-43,2022-05-31-16-49,6,
s.dd1a3f81-c525-4dc1-8775-c4c3317c4c81.txt,1,5ca04e848c221e00015e84b3,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,2,2,2,2,1,1,1,2,2,2,1,1,1,1,2,2,2,1,1,1,1,2,2,2,1,1,1,1,2,2,2,1,1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",44,Female,3,2,1,1,2022-05-31-16-39,2022-05-31-16-45,6,
s.1cba1c7b-e305-42b2-a977-b19a3b4bdf07.txt,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",5a144041517dfb00013dc747,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,2,2,2,2,1,1,1,2,2,2,1,1,1,1,2,2,2,2,1,1,1,2,2,2,2,1,1,1,2,2,2,2,1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",26,Woman,1,1,1,1,2022-05-31-16-33,2022-05-31-16-37,4,
s.14f11325-e2cc-434e-90a1-ee5babab4c9c.txt,1,56880beb369319000c271ed9,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,2,2,1,1,1,1,1,2,2,2,2,1,1,1,2,2,2,2,1,1,1,2,2,2,2,1,1,1,2,2,1,1,1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",70,Female,2,1,1,3,2022-05-31-16-42,2022-05-31-16-51,9,
s.4305d322-f192-463b-9b1e-6ebeb0d7025f.txt,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",man,man,hen,kvinna,kvinna,kvinna,female,man,man,man,man,kvinna,kvinna,kvinna,kvinna,kvinna,kvinna,kvinna,kvinna,man,man,man,man,man,man,kvinna,kvinna,kvinna,man,man,man,kvinna,kvinna,kvinna,kvinna,man,man,kvinna,kvinna,kvinna,kvinna,man,man,man,man,kvinna,kvinna,kvinna,man,man,kvinna,kvinna,kvinna,kvinna,kvinna,man,man,man,kvinna,kvinna,kvinna,kvinna,man,man,kvinna,kvinna,kvinna,kvinna,kvinna,52,kvinna,3,3,3,1,2022-06-01-14-29,2022-06-01-14-39,10,
s.b6e0bd70-ed80-465b-8d16-844a55c8e09a.txt,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",6053ee67dcdbf0515308119d,Male,Male,Female ,Female ,Female ,Female,Female ,Male,Male,Female ,Female ,Female ,Female ,Female ,Female ,Female ,Female ,Female ,Female ,Male,Male,Male,Male,Male,Female ,Female ,Female ,Female ,Male,Female ,Female ,Female ,Female ,Female ,Female ,Male,Female ,Female ,Female ,Female ,Female ,Male,Male,Male,Female ,Female ,Female ,Female ,Male,Male,Female ,Female ,Female ,Female ,Female ,Male,Male,Female ,Female ,Female ,Female ,Female ,Male,Female ,Female ,Female ,Female ,Female ,Female ,29,Male,5,5,5,5,2022-05-31-16-51,2022-05-31-16-57,6,
s.48aa8ff3-90e9-4472-87b2-fef503b269fc.txt,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",6087cfe0e10776a6b474e572,5,6,7,88,94,100,10,3,10,6,9,100,96,6,0,5,3,90,100,87,0,0,0,91,100,95,90,8,8,0,93,100,100,94,100,100,99,11,5,0,0,100,100,96,86,82,0,0,100,100,3,0,5,0,0,96,100,100,0,0,0,0,100,100,100,2,0,2,0,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",30,Female ,2,1,1,1,2022-05-31-16-38,2022-05-31-16-44,6,
s.0b6cd6e5-2bea-4d4a-a480-dfbd33874d5c.txt,1,5e6cd04492883c289842de93,2,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,1,1,1,2,2,2,1,1,1,1,2,2,2,1,1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",31,Woman,2,2,2,1,2022-05-31-16-47,2022-05-31-16-53,6,
s.da1fbf39-96e8-4e91-8d1f-8526db421f03.txt,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",6120ac8c17e365d3bdbb6272,5,4,81,91,91,95,7,6,20,21,84,98,91,7,17,16,72,91,84,31,11,5,18,28,82,84,78,28,0,12,33,31,83,90,95,93,78,13,10,6,7,77,70,35,2,9,12,1,78,94,64,34,9,7,0,98,72,75,33,6,1,2,42,70,18,31,3,0,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",32,Female,1,1,1,1,2022-05-31-16-50,2022-05-31-16-58,8,
s.1d8cb598-c1c2-428a-8d3e-c1f31024bfdf.txt,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",613bae70cab01ced932e5e9f,2,2,2,1,1,1,1,2,2,2,2,3,3,1,1,1,1,1,3,2,2,2,2,2,1,1,1,1,2,2,2,3,1,1,1,2,2,3,3,1,1,1,2,2,2,3,1,1,1,2,2,2,3,1,1,1,2,2,2,3,3,1,1,2,2,2,3,3,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",29,female,4,2,3,3,2022-05-31-18-01,2022-05-31-18-09,8,
s.3bee9eba-3155-4049-b397-149d1e9e3615.txt,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",5821198a8b13670001ea8048,100,100,97,66,19,1,16,100,100,100,31,13,8,0,9,0,18,32,72,87,100,91,92,57,18,2,1,18,100,100,100,69,19,0,7,100,94,68,70,3,10,1,100,96,87,75,24,4,6,100,100,100,72,20,23,35,95,98,72,92,64,21,27,100,100,97,71,83,23,20,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",61,female,3,3,3,3,2022-05-31-16-50,2022-05-31-17-01,11,
s.6a070a4a-c097-4a35-a513-5a09845f290c.txt,4,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",6146fae1e27a56034fdcb5c5,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,2,2,2,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,1,1,1,2,2,2,1,1,1,1,2,2,2,2,1,1,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",31,female,5,5,2,5,2022-05-31-16-49,2022-05-31-16-56,7,
s.afc308c9-8976-4b32-b521-e992e2f0545b.txt,3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",60a8d1c977c7418c23b0eeb0,15,24,100,98,100,100,2,6,79,100,100,92,100,0,6,11,75,90,79,98,0,0,0,71,87,95,100,6,14,1,100,100,100,100,100,100,100,0,0,8,0,100,97,12,12,7,0,0,100,100,74,0,0,9,0,98,100,100,98,6,4,0,100,100,100,6,0,9,1,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",38,Male,3,2,5,5,2022-05-31-16-48,2022-05-31-16-53,5,
s.1f34240f-6f66-4ab2-9875-283e5961e5c7.txt,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",Man,Man,Woman,Man,Woman,Woman,Woman,Man,Man,Man,Man,Woman,Woman,Woman,Woman,Woman,Woman,Woman,Man,Man,Man,Man,Man,Man,Woman,Woman,Woman,Woman,Man,Man,Man,Woman,Woman,woman,Woman,Man,Man,Woman,Woman,Woman,Woman,Man,Man,Man,Man,Woman,Woman,Woman,Man,Man,Man,Woman,Woman,Woman,Woman,Man,Man,Man,Woman,Woman,Woman,Woman,Man,Man,Woman,Woman,Woman,Woman,Woman,23,Cis-woman,1,1,1,1,2022-06-08-11-15,2022-06-08-11-28,13,
s.3a398c58-bfa6-4879-9c9d-20e648c58d17.txt,5,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",5aca1b55e1099600016ab6b7,Male,Male,Male,Female ,Female,Female ,Female,Male,Male,Male,Female ,Female,Female ,Female,Female ,Female ,Female ,Female ,Male,Male,Male,Male,Male,Male,Male,Female ,Female ,Female ,Female ,Female ,female,Female ,Female,Female ,Female,Male,Male,Male,Female ,Female,Female ,Male,Male,Male,Female,Female,Female ,Female,Male,Male,Male,Male,Female,Female ,Female ,Male,Male ,Male ,Male,Male,Female,Female ,Male,Male,Male,Male,Female,Female ,Female ,29,female ,1,2,2,2,2022-05-31-16-47,2022-05-31-16-55,8,
s.0091c70c-9d22-4535-8c2b-3bbb1d39140e.txt,2,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",5fcb5177984e2584388536a8,59,61,46,49,43,30,3,95,67,50,35,41,36,16,3,2,2,13,64,50,68,72,84,38,43,10,2,6,100,100,72,45,7,1,1,64,50,57,47,50,46,45,73,90,50,19,9,0,1,68,62,50,48,5,18,16,75,71,37,41,33,32,16,79,50,50,50,40,45,45,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",45,Female,1,1,1,1,2022-05-31-16-42,2022-05-31-16-53,11,
